s,betax,alphax,psix,etax,etaxp,xAperture,betay,alphay,psiy,etay,etayp,yAperture,pCentral0,ElementName,ElementOccurence,ElementType,ChamberShape
6.2872999999999228e+00,3.7842972240706111e+01,3.5423827861710429e+01,4.6322971354247473e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.9702696751234669e+01,1.5037887161211319e+02,3.2800471622744238e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    16,      DRIF,               ?
6.2882999999999232e+00,3.7772157770737032e+01,3.5390642107367768e+01,4.6323235851693552e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.9402191116429108e+01,1.5012676319345496e+02,3.2800583289312302e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    17,      DRIF,               ?
6.2892999999999235e+00,3.7701409672276633e+01,3.5357456353025107e+01,4.6323500845246484e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.9102189698460862e+01,1.4987465477479674e+02,3.2800695331538687e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    18,      DRIF,               ?
6.2902999999999238e+00,3.7630727945324921e+01,3.5324270598682446e+01,4.6323766336303001e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.8802692497329929e+01,1.4962254635613851e+02,3.2800807751322192e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    19,      DRIF,               ?
6.2912999999999242e+00,3.7560112589881896e+01,3.5291084844339785e+01,4.6324032326265074e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.8503699513036310e+01,1.4937043793748029e+02,3.2800920550574437e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    20,      DRIF,               ?
6.2922999999999245e+00,3.7489563605947559e+01,3.5257899089997125e+01,4.6324298816539953e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.8205210745580018e+01,1.4911832951882207e+02,3.2801033731219960e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    21,      DRIF,               ?
6.2932999999999248e+00,3.7419080993521902e+01,3.5224713335654464e+01,4.6324565808540177e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.7907226194961041e+01,1.4886622110016384e+02,3.2801147295196342e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    22,      DRIF,               ?
6.2942999999999252e+00,3.7348664752604932e+01,3.5191527581311803e+01,4.6324833303683608e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.7609745861179377e+01,1.4861411268150562e+02,3.2801261244454309e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    23,      DRIF,               ?
6.2952999999999255e+00,3.7278314883196650e+01,3.5158341826969142e+01,4.6325101303393454e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.7312769744235027e+01,1.4836200426284739e+02,3.2801375580957846e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    24,      DRIF,               ?
6.2962999999999258e+00,3.7208031385297055e+01,3.5125156072626481e+01,4.6325369809098298e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.7016297844127990e+01,1.4810989584418917e+02,3.2801490306684307e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    25,      DRIF,               ?
6.2972999999999262e+00,3.7137814258906140e+01,3.5091970318283821e+01,4.6325638822232111e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.6720330160858282e+01,1.4785778742553094e+02,3.2801605423624531e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    26,      DRIF,               ?
6.2982999999999265e+00,3.7067663504023912e+01,3.5058784563941160e+01,4.6325908344234294e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.6424866694425887e+01,1.4760567900687272e+02,3.2801720933782961e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    27,      DRIF,               ?
6.2992999999999268e+00,3.6997579120650371e+01,3.5025598809598499e+01,4.6326178376549692e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.6129907444830806e+01,1.4735357058821450e+02,3.2801836839177754e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    28,      DRIF,               ?
6.3002999999999272e+00,3.6927561108785511e+01,3.4992413055255838e+01,4.6326448920628627e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.5835452412073039e+01,1.4710146216955627e+02,3.2801953141840898e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    29,      DRIF,               ?
6.3012999999999275e+00,3.6857609468429338e+01,3.4959227300913177e+01,4.6326719977926913e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.5541501596152585e+01,1.4684935375089805e+02,3.2802069843818340e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    30,      DRIF,               ?
6.3022999999999278e+00,3.6787724199581852e+01,3.4926041546570517e+01,4.6326991549905898e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.5248054997069460e+01,1.4659724533223982e+02,3.2802186947170093e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    31,      DRIF,               ?
6.3032999999999282e+00,3.6717905302243054e+01,3.4892855792227856e+01,4.6327263638032479e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.4955112614823648e+01,1.4634513691358160e+02,3.2802304453970375e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    32,      DRIF,               ?
6.3042999999999285e+00,3.6648152776412935e+01,3.4859670037885195e+01,4.6327536243779130e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.4662674449415150e+01,1.4609302849492337e+02,3.2802422366307704e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    33,      DRIF,               ?
6.3052999999999289e+00,3.6578466622091504e+01,3.4826484283542534e+01,4.6327809368623933e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.4370740500843965e+01,1.4584092007626515e+02,3.2802540686285053e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    34,      DRIF,               ?
6.3062999999999292e+00,3.6508846839278760e+01,3.4793298529199873e+01,4.6328083014050598e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.4079310769110094e+01,1.4558881165760693e+02,3.2802659416019959e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    35,      DRIF,               ?
6.3072999999999295e+00,3.6439293427974704e+01,3.4760112774857213e+01,4.6328357181548494e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.3788385254213551e+01,1.4533670323894870e+02,3.2802778557644641e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    36,      DRIF,               ?
6.3082999999999299e+00,3.6369806388179327e+01,3.4726927020514552e+01,4.6328631872612682e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.3497963956154322e+01,1.4508459482029048e+02,3.2802898113306140e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    37,      DRIF,               ?
6.3092999999999302e+00,3.6300385719892638e+01,3.4693741266171891e+01,4.6328907088743918e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.3208046874932407e+01,1.4483248640163225e+02,3.2803018085166453e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    38,      DRIF,               ?
6.3102999999999305e+00,3.6231031423114636e+01,3.4660555511829230e+01,4.6329182831448712e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.2918634010547805e+01,1.4458037798297403e+02,3.2803138475402651e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    39,      DRIF,               ?
6.3112999999999309e+00,3.6161743497845315e+01,3.4627369757486569e+01,4.6329459102239339e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.2629725363000517e+01,1.4432826956431580e+02,3.2803259286207012e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    40,      DRIF,               ?
6.3122999999999312e+00,3.6092521944084680e+01,3.4594184003143909e+01,4.6329735902633864e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.2341320932290543e+01,1.4407616114565758e+02,3.2803380519787160e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    41,      DRIF,               ?
6.3132999999999315e+00,3.6023366761832733e+01,3.4560998248801248e+01,4.6330013234156189e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.2053420718417897e+01,1.4382405272699935e+02,3.2803502178366197e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    42,      DRIF,               ?
6.3142999999999319e+00,3.5954277951089473e+01,3.4527812494458587e+01,4.6330291098336041e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.1766024721382564e+01,1.4357194430834113e+02,3.2803624264182836e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    43,      DRIF,               ?
6.3152999999999322e+00,3.5885255511854893e+01,3.4494626740115926e+01,4.6330569496709044e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.1479132941184545e+01,1.4331983588968291e+02,3.2803746779491543e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    44,      DRIF,               ?
6.3162999999999325e+00,3.5816299444129001e+01,3.4461440985773265e+01,4.6330848430816731e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.1192745377823840e+01,1.4306772747102468e+02,3.2803869726562676e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    45,      DRIF,               ?
6.3172999999999329e+00,3.5747409747911796e+01,3.4428255231430605e+01,4.6331127902206557e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.0906862031300449e+01,1.4281561905236646e+02,3.2803993107682619e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    46,      DRIF,               ?
6.3182999999999332e+00,3.5678586423203278e+01,3.4395069477087944e+01,4.6331407912431954e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.0621482901614385e+01,1.4256351063370823e+02,3.2804116925153930e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    47,      DRIF,               ?
6.3192999999999335e+00,3.5609829470003440e+01,3.4361883722745283e+01,4.6331688463052343e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.0336607988765635e+01,1.4231140221505001e+02,3.2804241181295479e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    48,      DRIF,               ?
6.3202999999999339e+00,3.5541138888312290e+01,3.4328697968402622e+01,4.6331969555633155e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.0052237292754199e+01,1.4205929379639178e+02,3.2804365878442598e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    49,      DRIF,               ?
6.3212999999999342e+00,3.5472514678129826e+01,3.4295512214059961e+01,4.6332251191745879e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.9768370813580077e+01,1.4180718537773356e+02,3.2804491018947224e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    50,      DRIF,               ?
6.3222999999999345e+00,3.5403956839456043e+01,3.4262326459717301e+01,4.6332533372968090e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.9485008551243268e+01,1.4155507695907534e+02,3.2804616605178047e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    51,      DRIF,               ?
6.3232999999999349e+00,3.5335465372290948e+01,3.4229140705374640e+01,4.6332816100883472e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.9202150505743788e+01,1.4130296854041711e+02,3.2804742639520663e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    52,      DRIF,               ?
6.3242999999999352e+00,3.5267040276634539e+01,3.4195954951031979e+01,4.6333099377081837e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.8919796677081621e+01,1.4105086012175889e+02,3.2804869124377718e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    53,      DRIF,               ?
6.3252999999999355e+00,3.5198681552486818e+01,3.4162769196689318e+01,4.6333383203159180e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.8637947065256768e+01,1.4079875170310066e+02,3.2804996062169072e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    54,      DRIF,               ?
6.3262999999999359e+00,3.5130389199847777e+01,3.4129583442346657e+01,4.6333667580717677e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.8356601670269228e+01,1.4054664328444244e+02,3.2805123455331935e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    55,      DRIF,               ?
6.3272999999999362e+00,3.5062163218717423e+01,3.4096397688003997e+01,4.6333952511365748e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.8075760492119002e+01,1.4029453486578421e+02,3.2805251306321046e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    56,      DRIF,               ?
6.3282999999999365e+00,3.4994003609095756e+01,3.4063211933661336e+01,4.6334237996718066e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.7795423530806104e+01,1.4004242644712599e+02,3.2805379617608810e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    57,      DRIF,               ?
6.3292999999999369e+00,3.4925910370982777e+01,3.4030026179318675e+01,4.6334524038395593e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.7515590786330520e+01,1.3979031802846777e+02,3.2805508391685470e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    58,      DRIF,               ?
6.3302999999999372e+00,3.4857883504378478e+01,3.3996840424976014e+01,4.6334810638025603e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.7236262258692250e+01,1.3953820960980954e+02,3.2805637631059263e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    59,      DRIF,               ?
6.3312999999999375e+00,3.4789923009282866e+01,3.3963654670633353e+01,4.6335097797241742e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.6957437947891293e+01,1.3928610119115132e+02,3.2805767338256588e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    60,      DRIF,               ?
6.3322999999999379e+00,3.4722028885695941e+01,3.3930468916290693e+01,4.6335385517684022e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.6679117853927650e+01,1.3903399277249309e+02,3.2805897515822164e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    61,      DRIF,               ?
6.3332999999999382e+00,3.4654201133617697e+01,3.3897283161948032e+01,4.6335673800998869e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.6401301976801321e+01,1.3878188435383487e+02,3.2806028166319199e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    62,      DRIF,               ?
6.3342999999999385e+00,3.4586439753048140e+01,3.3864097407605371e+01,4.6335962648839155e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.6123990316512320e+01,1.3852977593517664e+02,3.2806159292329555e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    63,      DRIF,               ?
6.3352999999999389e+00,3.4518744743987270e+01,3.3830911653262710e+01,4.6336252062864229e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5847182873060632e+01,1.3827766751651842e+02,3.2806290896453927e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    64,      DRIF,               ?
6.3362999999999392e+00,3.4451116106435087e+01,3.3797725898920049e+01,4.6336542044739950e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5570879646446258e+01,1.3802555909786020e+02,3.2806422981312005e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    65,      DRIF,               ?
6.3372999999999395e+00,3.4383553840391585e+01,3.3764540144577389e+01,4.6336832596138713e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5295080636669198e+01,1.3777345067920197e+02,3.2806555549542655e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    66,      DRIF,               ?
6.3382999999999399e+00,3.4316057945856770e+01,3.3731354390234728e+01,4.6337123718739486e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5019785843729451e+01,1.3752134226054375e+02,3.2806688603804095e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    67,      DRIF,               ?
6.3392999999999402e+00,3.4248628422830642e+01,3.3698168635892067e+01,4.6337415414227845e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.4744995267627033e+01,1.3726923384188552e+02,3.2806822146774062e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    68,      DRIF,               ?
6.3402999999999405e+00,3.4181265271313201e+01,3.3664982881549406e+01,4.6337707684295992e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.4470708908361928e+01,1.3701712542322730e+02,3.2806956181150002e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    69,      DRIF,               ?
6.3412999999999409e+00,3.4113968491304441e+01,3.3631797127206745e+01,4.6338000530642809e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.4196926765934137e+01,1.3676501700456907e+02,3.2807090709649254e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    70,      DRIF,               ?
6.3422999999999412e+00,3.4046738082804367e+01,3.3598611372864085e+01,4.6338293954973881e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.3923648840343660e+01,1.3651290858591085e+02,3.2807225735009222e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    71,      DRIF,               ?
6.3432999999999415e+00,3.3979574045812981e+01,3.3565425618521424e+01,4.6338587959001520e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.3650875131590496e+01,1.3626080016725263e+02,3.2807361259987569e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    72,      DRIF,               ?
6.3442999999999419e+00,3.3912476380330276e+01,3.3532239864178763e+01,4.6338882544444804e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.3378605639674660e+01,1.3600869174859440e+02,3.2807497287362404e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    73,      DRIF,               ?
6.3452999999999422e+00,3.3845445086356257e+01,3.3499054109836102e+01,4.6339177713029622e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.3106840364596138e+01,1.3575658332993618e+02,3.2807633819932467e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    74,      DRIF,               ?
6.3462999999999425e+00,3.3778480163890926e+01,3.3465868355493441e+01,4.6339473466488696e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.2835579306354930e+01,1.3550447491127795e+02,3.2807770860517329e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    75,      DRIF,               ?
6.3472999999999429e+00,3.3711581612934282e+01,3.3432682601150780e+01,4.6339769806561621e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.2564822464951035e+01,1.3525236649261973e+02,3.2807908411957580e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    76,      DRIF,               ?
6.3482999999999432e+00,3.3644749433486318e+01,3.3399496846808120e+01,4.6340066734994885e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.2294569840384455e+01,1.3500025807396150e+02,3.2808046477115025e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    77,      DRIF,               ?
6.3492999999999435e+00,3.3577983625547041e+01,3.3366311092465459e+01,4.6340364253541919e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.2024821432655202e+01,1.3474814965530328e+02,3.2808185058872890e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    78,      DRIF,               ?
6.3502999999999439e+00,3.3511284189116452e+01,3.3333125338122798e+01,4.6340662363963130e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.1755577241763262e+01,1.3449604123664506e+02,3.2808324160136006e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    79,      DRIF,               ?
6.3512999999999442e+00,3.3444651124194550e+01,3.3299939583780137e+01,4.6340961068025930e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.1486837267708637e+01,1.3424393281798683e+02,3.2808463783831039e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    80,      DRIF,               ?
6.3522999999999445e+00,3.3378084430781328e+01,3.3266753829437476e+01,4.6341260367504775e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.1218601510491325e+01,1.3399182439932861e+02,3.2808603932906664e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    81,      DRIF,               ?
6.3532999999999449e+00,3.3311584108876794e+01,3.3233568075094816e+01,4.6341560264181192e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.0950869970111327e+01,1.3373971598067038e+02,3.2808744610333798e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    82,      DRIF,               ?
6.3542999999999452e+00,3.3245150158480946e+01,3.3200382320752155e+01,4.6341860759843820e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.0683642646568657e+01,1.3348760756201216e+02,3.2808885819105793e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    83,      DRIF,               ?
6.3552999999999455e+00,3.3178782579593779e+01,3.3167196566409494e+01,4.6342161856288451e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.0416919539863301e+01,1.3323549914335393e+02,3.2809027562238660e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    84,      DRIF,               ?
6.3562999999999459e+00,3.3112481372215299e+01,3.3134010812066833e+01,4.6342463555318067e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.0150700649995258e+01,1.3298339072469571e+02,3.2809169842771273e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    85,      DRIF,               ?
6.3572999999999462e+00,3.3046246536345507e+01,3.3100825057724172e+01,4.6342765858742849e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9884985976964529e+01,1.3273128230603749e+02,3.2809312663765597e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    86,      DRIF,               ?
6.3582999999999466e+00,3.2980078071984401e+01,3.3067639303381512e+01,4.6343068768380249e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9619775520771114e+01,1.3247917388737926e+02,3.2809456028306903e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    87,      DRIF,               ?
6.3592999999999469e+00,3.2913975979131976e+01,3.3034453549038851e+01,4.6343372286055011e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9355069281415012e+01,1.3222706546872104e+02,3.2809599939503986e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    88,      DRIF,               ?
6.3602999999999472e+00,3.2847940257788238e+01,3.3001267794696190e+01,4.6343676413599200e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9090867258896239e+01,1.3197495705006281e+02,3.2809744400489396e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D2,    89,      DRIF,               ?
